"id_lp_destino","Id_1000","v_destino","id_lp_tipo_destino","id_lp_destino_superior","id_pare_1000","id_lp_continente","v_coordenadas_google","i_zoom","v_coordenadas_mapa","v_link_foro","v_link_evaneos","t_booking","v_fuente","t_palabras_clave"
215,1215,"Liechtenstein",1,"NULL","NULL",3,"47.166,9.555373000000031",7,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Liechtenstein, viajar a Liechtenstein, Guía para viajar a Liechtenstein, viajes Europa, recomendaciones de viaje, lonely planet"
216,1216,"Uzbekistán",1,"NULL","NULL",4,"41.377491,64.58526200000006",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/uzbekistan","NULL","NULL","Guía de viaje a Uzbekistán, viajar a Uzbekistán, Guía para viajar a Uzbekistán, viajes Asia, recomendaciones de viaje, lonely planet"
217,1217,"Kosovo",1,"NULL","NULL",3,"42.6026359,20.902976999999964",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Kosovo, viajar a Kosovo, Guía para viajar a Kosovo, viajes Europa, recomendaciones de viaje, lonely planet, balcanes"
218,1218,"Seychelles",1,"NULL","NULL",5,"-4.679574,55.49197700000002",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Seychelles, viajar a Seychelles, Guía para viajar a Seychelles, viajes Afríca, recomendaciones de viaje, lonely planet, islas Seychelles"
219,1219,"Mauricio",1,"NULL","NULL",5,"-20.348404,57.55215199999998",5,0,"http://www.foro.lonelyplanet.es/",0,0,0,"Guía de viaje a Mauricio, viajar a Mauricio, Guía para viajar a Mauricio, viajes Afríca, recomendaciones de viaje, lonely planet, islas Mauricio, isla Reunión"
220,1220,"Malí",1,"NULL","NULL",5,"17.570692,-3.9961660000000165",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Mali, viajar a Mali, Guía para viajar a Mali, viajes Afríca, recomendaciones de viaje, lonely planet"
221,1221,"Mónaco",1,"NULL","NULL",3,"43.73741099999999,7.420816000000059",11,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","guía de viaje a Mónaco, viajar a Mónaco, Guía para viajar a Mónaco, viajes Europa, recomendaciones de viaje, lonely planet, costa azul, Montecarlo"
222,1222,"Sudán",1,"NULL","NULL",5,"12.862807,30.21763599999997",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Sudán, viajar a Sudán, Guía para viajar a Sudán, viajes Afríca, recomendaciones de viaje, lonely planet, "
223,1223,"Sudán del Sur",1,"NULL","NULL",5,"6.876991899999999,31.306978800000024",4,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Sudán del Sur, viajar a Sudán del Sur, Guía para viajar a Sudán del Sur, viajes Afríca, recomendaciones de viaje, lonely planet, "
224,1224,"Turkmenistán",1,"NULL","NULL",4,"38.969719,59.55627800000002",4,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/turkmenistan","NULL","NULL","Guía de viaje a Turkmenistán, viajar a Turkmenistán, Guía para viajar a Turkmenistán, viajes Asia, recomendaciones de viaje, lonely planet"
225,1225,"Haití",1,"NULL","NULL",1,"18.971187,-72.285215",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Haití, viajar a Haití, Guía para viajar a Haití, viajes al Caribe, recomendaciones de viaje, lonely planet"
226,1226,"Kazajistán",1,"NULL","NULL",4,"48.019573,66.92368399999998",3,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/kazakhstan","NULL","NULL","Guía de viaje a Kazajistán, viajar a Kazajistán, Guía para viajar a Kazajistán, viajes Asia, recomendaciones de viaje, lonely planet"
227,1227,"Cabo Verde",1,"NULL","NULL",5,"15.120142,-23.605186799999956",6,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Cabo Verde, guía de viaje a Cabo Verde, viajar a Cabo Verde, Cape Vert, Cape Verde, viajes Afríca, recomendaciones de viaje, lonely planet"
228,1228,"Palaos",1,"NULL","NULL",6,"7.514979999999999,134.58251999999993",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Palaos, viajar a Palaos, Guía para viajar a Palaos, viajes Oceanía, recomendaciones de viaje, lonely planet, micronesia, islas del pacífico, "
229,1229,"Pakistán",1,"NULL","NULL",4,"30.375321,69.34511599999996",3,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Pakistán, viajar a Pakistán, Guía para viajar a Pakistánt, viajes Asia, recomendaciones de viaje, lonely planet"
231,1231,"San Marino",1,"NULL","NULL",3,"43.94236,12.457776999999965",7,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","viajar a San Marino, guía de viaje a San Marino, guía para viajar a San Marino, viajar a Italia, guía de viaje a Italia, guía para viajar a Italia, viajes Europa, lonely planet, recomendaciones de viaje, "
232,1232,"Burundi",1,"NULL","NULL",5,"-3.373056,29.91888599999993",5,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Burundi, viajar a Burundi, Guía para viajar a Burundi, viajes Afríca, recomendaciones de viaje, lonely planet"
233,1233,"Burkina Faso",1,"NULL","NULL",5,"12.238333,-1.5615930000000162",5,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/burkina-faso","NULL","NULL","Guía de viaje a Burkina Faso, viajar a Burkina Faso, Guía para viajar a Burkina Faso, viajes Afríca, recomendaciones de viaje, lonely planet"
234,1234,"Groenlandia",1,"NULL","NULL",3,"71.706936,-42.604303000000016",2,"NULL","http://www.foro.lonelyplanet.es/","NULL","NULL","NULL","Guía de viaje a Groenlandia, viajar a Groenlandia, Guía para viajar a Groenlandia, viajes Europa, recomendaciones de viaje, lonely planet"
235,1235,"El Salvador",1,"NULL","NULL",1,"13.794185,-88.89652999999998",6,"NULL","http://www.foro.lonelyplanet.es/","http://www.evaneos.es/el-salvador","NULL","NULL","Guía de viaje a El Salvador, viajar a El Salvador, guía de viaje al Salvador, viajar al Salvador, viajes a centroamérica, recomendaciones de viaje, lonely planet"
